internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
174341,Thymelicus lineola,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,HESPERIIDAE,Thymelicus,lineola,,,,,"(Ochsenheimer, 1808)",""
174371,Carterocephalus palaemon,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,HESPERIIDAE,Carterocephalus,palaemon,,,,,"(Pallas, 1771)",""
174388,Thymelicus sylvestris,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,HESPERIIDAE,Thymelicus,sylvestris,,,,,"(Poda, 1761)",""
174411,Satyrium pruni,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Satyrium,pruni,,,,,"(Linnaeus, 1758)",""
174453,Coenonympha tullia,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Coenonympha,tullia,,,,,"(Müller, 1764)",""
174463,Aglais urticae,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Aglais,urticae,,,,,"(Linnaeus, 1758)",""
157529,Elater ferrugineus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,ELATERIDAE,Elater,ferrugineus,,,,,"Linnaeus, 1758",""
157603,Brachygonus ruficeps,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,ELATERIDAE,Brachygonus,ruficeps,,,,,"(Mulsant &amp; Guillebeau, 1855)","In Leseigneur (1972) and Laibner (2000), this species is known as Ampedus ruficeps but is included within the genus Brachygonus by Delnatte et al. (2011)."
157649,Megapenthes lugens,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,ELATERIDAE,Megapenthes,lugens,,,,,"(W. Redtenbacher, 1842)",""
157705,Lacon querceus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,ELATERIDAE,Lacon,querceus,,,,,"(Herbst, 1784)",""
157785,Cardiophorus gramineus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,ELATERIDAE,Cardiophorus,gramineus,,,,,"(Scopoli, 1763)",""
157829,Ischnodes sanguinicollis,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,ELATERIDAE,Ischnodes,sanguinicollis,,,,,"(Panzer, 1793)",""
159221,Cerophytum elateroides,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CEROPHYTIDAE,Cerophytum,elateroides,,,,,"Latreille, 1804",""
157800,Ampedus cardinalis,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,ELATERIDAE,Ampedus,cardinalis,,,,,"(Schiödte, 1865)","This is a species of the Ampedus praeustus group. A genetic analysis based on the COI sequence shows no difference between the taxa A. praeustus, A. cardinalis and A. melonii (Rougerie et al. 2015). Another DNA investigation including more specimens and more DNA sequences is consistent with this first result and could indicates a synonymy between A. praeustus and A. cardinalis. However, divergent ecological and morphological characteristics argue for two distinct species (Vuataz et al. 2019). More investigations are needed."
211999791,Pseudanodonta complanata,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Pseudanodonta,complanata,,,,,"(Rossmässler, 1835)","This is a new concept of the species that includes the former species Pseudanodonta elongata (Holandre, 1836) and Pseudanodonta middendorffi (Siemaschko, 1849), which are now placed as a synonym of Pseudanodonta complanata (Rossmässler, 1835) by MolluscaBase (2022)."
155821,Euglesa pseudosphaerium,ANIMALIA,MOLLUSCA,BIVALVIA,SPHAERIIDA,SPHAERIIDAE,Euglesa,pseudosphaerium,,,,,"(J. Favre, 1927)","The correct authority for this species has been disputed. We follow MolluscaBase (2021) which adopts the approach of Bank (2011) in considering the correct authority of this species name to be 'J. Favre, 1927' as opposed to 'Ehrmann, 1933' proposed by Welter-Schultes (2011, 2012)."
15106,Odobenus rosmarus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,ODOBENIDAE,Odobenus,rosmarus,,,,,"(Linnaeus, 1758)","The Walrus, Odobenus rosmarus, was divided into three subspecies in the past: the Atlantic Walrus (O. r. rosmarus), the Pacific Walrus (O. r. divergens), and the Laptev Walrus (O. r. laptevi) (Rice 1998). However, the status of the Laptev Walrus has always been uncertain; animals from that region are described as being intermediate in size between the Pacific and Atlantic forms, with skull morphology most similar to the Pacific subspecies (Fay 1982). Recent analyses of mitochondrial DNA, in addition to the morphometric data, suggest that the taxon O. r. laptevi should be abandoned (Lindqvist et al. 2009) with walruses in the Laptev Sea being considered the westernmost group of Pacific Walrus. Further study of subspecies status is warranted on the basis of lower genetic diversity documented for the Laptev Sea Walruses by Shitova et al. (2015 – although these authors did not directly address the subspecies question with modern analytical tools), but currently the Society for Marine Mammalogy Taxonomy Committee recognizes only two subspecies (O. r. rosmarus and O. r. divergens) following genetic analyses by Cronin et al. (1994) and Andersen et al. (2017)."
19855,Salmo salar,ANIMALIA,CHORDATA,ACTINOPTERYGII,SALMONIFORMES,SALMONIDAE,Salmo,salar,,,,,"Linnaeus, 1758",European and North American Atlantic Salmon have long been considered as a single species but they are distinguished by chromosome numbers and genetic characteristics (e.g. Lubieniecki et al. 2010). It has been recommended that their taxonomic status be re-evaluated.
12799,Margaritifera margaritifera,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,MARGARITIFERIDAE,Margaritifera,margaritifera,,,,,"(Linnaeus, 1758)",""
155543,Unio pictorum,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Unio,pictorum,,,,,"(Linnaeus, 1758)","Of the 13 subspecies of Unio pictorum described by Haas (1969), only three have been subsequently considered distinct from Unio pictorum and have been reassigned to other species. Unio pictorum mucidus and Unio pictorum delphinus were considered junior synonyms of Unio delphinus, and Unio pictorum ravoisieri was reassigned to Unio ravoisieri (Araujo et al. 2009). An ongoing comprehensive sampling effort of this species across its distribution, coupled with molecular data, has so far failed to validate the remaining subspecies (Lopes-Lima pers. data). However, populations from Trichonida Lake and the Axios River in Greece represent divergent lineages and their taxonomic status should be investigated in more detail (Araujo et al. 2018)."
155667,Anodonta anatina,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Anodonta,anatina,,,,,"(Linnaeus, 1758)","The identity and number of species within the genus Anodonta in the Western Palearctic has always been a problem for research. For example, due to extensive environmental plasticity, ""splitters"", mainly from the French ""école nouvelle"", have produced more than 400 nominal taxa (Graf and Cummings 2022). This large number of names and shell forms confused Haas (1969), who decided to merge them all into a single species, Anodonta cygnea. Since then, many authors also considered an additional valid species within Anodonta in the Western Palaearctic, i.e. Anodonta anatina (e.g. Nagel et al. 1998, Falkner et al. 2001), which was later confirmed by molecular approaches (e.g. Lopes-Lima et al. 2017). Subsequently, two more species were recognised in the Western Palaearctic, the Adriatic species Anodonta exulcerata and the recently described Anodonta seddonae from the Central Anatolian Plateau (Riccardi et al. 2020, Lopes-Lima et al. 2021).Furthermore, based on molecular data, some strains of Anodonta anatina seem to be distinct enough to be considered as different species, such as those from the Iberian Peninsula and Northwest Africa, the one from the Adriatic Basin and those from the Azov Sea Basin (Froufe et al. 2014, Lopes-Lima et al. 2016, Tomilova et al. 2020). Therefore, a more comprehensive study is needed to clarify the taxonomy of these lineages."
155853,Sphaerium rivicola,ANIMALIA,MOLLUSCA,BIVALVIA,SPHAERIIDA,SPHAERIIDAE,Sphaerium,rivicola,,,,,"(Lamarck, 1818)",""
155986,Sphaerium solidum,ANIMALIA,MOLLUSCA,BIVALVIA,SPHAERIIDA,SPHAERIIDAE,Sphaerium,solidum,,,,,"(Normand, 1844)",""
156066,Anodonta cygnea,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Anodonta,cygnea,,,,,"(Linnaeus, 1758)","Despite the more than 100 nominal Anodonta species thought to belong to the A. cygnea complex, described over the last 200 years, recent molecular studies across its whole distribution indicate the presence of a single species with low genetic diversity M. Lopes-Lima (pers. comm. 2022)."
156111,Unio tumidus,ANIMALIA,MOLLUSCA,BIVALVIA,UNIONIDA,UNIONIDAE,Unio,tumidus,,,,,"Philipsson, 1788","Several subspecies of Unio tumidus have been described in Europe (Lopes-Lima et al. 2017). However, recent genetic diversity assessments across its range show low genetic diversity and therefore do not support the existence of divergent lineages or subspecies (Babushkin et al. 2020; Lopes-Lima M, pers. data)."
4166,Cerambyx cerdo,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CERAMBYCIDAE,Cerambyx,cerdo,,,,,"Linnaeus, 1758","The species status is well accepted, but there was a debate concerning different subspecies. Löbl and Smetana (2010) listed a number of described subspecies and species synonyms but regarded all of them as C. cerdo cerdo. The only accepted subspecies C. cerdo mirbeckii is known from Northern Africa (Algeria, Morocco, Tunisia). Whether the subspecies C. cerdo mirbeckii is also present on the Iberian Peninsula is unclear (Vives 2000, Sama 2002). Recently, descriptions of new sub-species were published for Bulgaria, Cyprus and the Samara region (Danilevsky 2024)."
157718,Chlorophorus herbstii,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CERAMBYCIDAE,Chlorophorus,herbstii,,,,,"(Brahm, 1790)",""
239951016,Lucanus cervus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,LUCANIDAE,Lucanus,cervus,,,,,"(Linnaeus, 1758)",Lucanus judaicus and L. abkesianus are now included as subspecies of L. cervus (Bartolozzi et al. 2016).
157887,Gnorimus variabilis,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CETONIIDAE,Gnorimus,variabilis,,,,,"(Linnaeus, 1758)",""
157714,Pseudotriphyllus suturalis,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,MYCETOPHAGIDAE,Pseudotriphyllus,suturalis,,,,,"(Fabricius, 1801)",""
157498,Triplax lacordairii,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,EROTYLIDAE,Triplax,lacordairii,,,,,"Crotch, 1870","This species may be considered as a synonym of the valid species Triplax lacordairei Crotch, 1870.After Kocher 1956, who have seen the Type specimen, this species may be considered as a synonym of the valid species Triplax lacordairei Crotch, 1870. Its a species described on an unique specimen (probably a female) hardly distinguishable from Triplax lacordairei, a species present in the same area."
29650,Erinaceus europaeus,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,ERINACEIDAE,Erinaceus,europaeus,,,,,"Linnaeus, 1758",""
171587,Leiostyla anglica,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,LAURIIDAE,Leiostyla,anglica,,,,,"(A. Férussac, 1821)","Whilst Seddon et al. (1993) identified material from two localities in southern Spain (Cádiz and Grenada) and also material from Algeria as this species; these records are based on shell characters only. E. Neubert (pers. comm. 2025) considered that the records of Leiostyla numidica from Algeria may be a distinct species, rather than a synonym and did not include these distributional records in MolluscaBase (2025). Further research using modern molecular techniques would be useful to confirm the southern extent of the range. At present, this species is considered to be endemic to the European region and the Algerian records are excluded."
60344,Anguilla anguilla,ANIMALIA,CHORDATA,ACTINOPTERYGII,ANGUILLIFORMES,ANGUILLIDAE,Anguilla,anguilla,,,,,"(Linnaeus, 1758)","Other Anguilla species have occasionally been stocked in Europe, but none have established a self-sustaining population. Pure A. rostrata (American Eel) have been recorded but are relatively rare (Boëtius 1976). Stocking attempts are likely to have caused this (Frankowski et al. 2008, Marohn et al. 2014). DNA analysis is the best tool to distinguish between the European Eel and other species (e.g. Frankowski et al. 2008), but A. rostrata have fewer vertebrae than A. anguilla (102–112, usually 106–108, vs. 111–119, usually 114–116). Hybrids have been found as larvae in the Sargasso Sea (Als et al. 2011, Pujolar et al. 2014a) and as yellow eels in Iceland where pure A. rostrata and A. anguilla also exist (Albert et al. 2006)."
230,Acipenser sturio,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Acipenser,sturio,,,,,"Linnaeus, 1758","Archaelogical remains suggest that Acipenser sturio colonised the Baltic Sea about 3,000 years ago from the North Sea, and vanished from the Baltic Sea about 800 years ago."
41291,Oryctolagus cuniculus,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Oryctolagus,cuniculus,,,,,"(Linnaeus, 1758)","The genus Oryctolagus appeared in the fossil record (Middle Pliocene) before any other modern leporid genus. Oryctolgus cuniculus was widespread across much of the Mediterranean area and central Europe in the Late Pleistocene, but following the maximum glacial period and Early Holocene it became confined to its current range in the Iberian Peninsula and adjoining areas in France (López-Martínez 2008).Two subspecies are recognized: O. c. cuniculus and O. c. algirus. The latter is only present in the Iberian Peninsula and some islands, while the former occurs in most of the species’ introduced range. Based on genetic evidence they have apparently evolved independently beginning approximately 2 mya during the Quaternary glaciations (Ferrand 2008). The independence of these two subspecies has been reinforced by data on parasitology, behaviour, reproduction, and morphology (e.g. Gonçalves et al. 2002, Ferreira et al. 2015). Due to their genetic incompatibilities and reproductive isolation in their zone of contact in the middle of the Iberian Peninsula (e.g. Carneiro et al. 2010), some feel that they should be considered separate species (Delibes-Mateos et al. 2018). The domesticated rabbit originates from O. c. cuniculus."
6204,Cystophora cristata,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Cystophora,cristata,,,,,"(Erxleben, 1777)","Morphometric and allozyme analyses, as well as microsatellite profiling, have suggested that Hooded Seals are a single panmictic population (Wiig and Lie 1984, Sundt et al. 1994, Coltman et al. 2007). However, body size differences, behavioural differences and the breeding site fidelity displayed by populations, make further genetics investigations warranted. Currently, management is conducted for two regions (Sergeant 1974, Lavigne and Kovacs 1988): 1) the Northwest Atlantic group, which has traditionally given birth in three areas - Davis Strait, the southern Gulf of St Lawrence and off of northeastern Newfoundland (an area known as the “Front”), Canada, and 2) Hooded Seals from the Northeast Atlantic that breed on ice east of Greenland, in the Greenland Sea, northwest of the island of Jan Mayen (Rice 1998)."
22936,Vertigo genesii,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,VERTIGINIDAE,Vertigo,genesii,,,,,"(Gredler, 1856)",""
156704,Spermodea lamellata,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,VALLONIIDAE,Spermodea,lamellata,,,,,"(Jeffreys, 1830)",""
2467,Balaena mysticetus,ANIMALIA,CHORDATA,MAMMALIA,ARTIODACTYLA,BALAENIDAE,Balaena,mysticetus,,,,,"Linnaeus, 1758",The taxonomy of the Bowhead Whale is not in doubt. There are four identified subpopulations two of which (Okhotsk Sea and East Greenland-Svalbard-Barents Sea) have separate IUCN Red List assessments.
903,Alosa alosa,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,alosa,,,,,"(Linnaeus, 1758)",""
904,Alosa fallax,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Alosa,fallax,,,,,"(Lacepède, 1803)","The taxonomy of shads inhabiting the Mediterranean Sea basin has not been fully-resolved.In particular, the Mediterranean Shad (Alosa agone) was formerly considered endemic to Alpine lakes in Italy and Switzerland, but is currently treated as widespread in northern and eastern parts of the Mediterranean basin (Freyhof pers. comm.).Published references to A. fallax in the northern and eastern Mediterranean region thus exclusively refer to the current taxonomic concept of A. agone. This requires further investigation, since more than one species may be present (Freyhof pers. comm.)."
135606,Dicentrarchus labrax,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,MORONIDAE,Dicentrarchus,labrax,,,,,"(Linnaeus, 1758)","Molecular analyses have revealed the existence of distinct northeast Atlantic and Mediterranean evolutionary lineages within this taxon, which probably originated through allopatric isolation during the Pleistocene (Duranton et al. 2018). Some studies have suggested that these represent semi‐isolated species (i.e., independent lineages in which speciation remains incomplete) rather than differentiated populations of the same taxon. The two lineages hybridise throughout a post-glacial secondary contact zone located in the Alboran Sea, with a sharp divide at the Almeria-Oran Front (AOF). The AOF serves as a barrier by separating colder, less-saline Atlantic waters from the denser Mediterranean (Robinet et al. 2020). This phenomenon has generated a supplementary layer of genetic subdivision between Sea Bass inhabiting the eastern and western Mediterranean, respectively (Quéré et al. 2012). Additional genetic diversity has been detected within individual Mediterranean basins, e.g., the Adriatic and Levantine seas, and is potentially present in the Black Sea (Souche et al. 2015)."
135579,Chelon auratus,ANIMALIA,CHORDATA,ACTINOPTERYGII,MUGILIFORMES,MUGILIDAE,Chelon,auratus,,,,,"(Risso, 1810)","This species is sometimes referred to as Liza aurata, but a series of studies published since 2010 have demonstrated that Liza is a synonym of Chelon, e.g., Durand et al. (2012)."
135689,Chelon labrosus,ANIMALIA,CHORDATA,ACTINOPTERYGII,MUGILIFORMES,MUGILIDAE,Chelon,labrosus,,,,,"(Risso, 1827)",""
135714,Chelon ramada,ANIMALIA,CHORDATA,ACTINOPTERYGII,MUGILIFORMES,MUGILIDAE,Chelon,ramada,,,,,"(Risso, 1827)","This species is sometimes referred to as Liza ramada, but a series of studies published since 2010 have shown that Liza is a synonym of Chelon, e.g., Durand et al. (2012)."
221373530,Bombus muscorum,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,APIDAE,Bombus,muscorum,,,,,"(Linnaeus, 1758)","Bombus pereziellus (Skorikov, 1922) was reassessed as a subspecies of Bombus muscorum (Linnaeus, 1758) by Lecocq et al. (2015) based on genetic and semio-chemical analyses."
221905402,Nomada roberjeotiana,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,APIDAE,Nomada,roberjeotiana,,,,,"Panzer, 1799",""
19199762,Andrena nanula,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,nanula,,,,,"Nylander, 1848",""
243654260,Andrena niveata,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,niveata,,,,,"Friese, 1887","The former subspecies, Andrena niveata ssp. lecana Warncke, 1975 is now recognised as a valid species (Wood 2023b).Andrena niveata ssp. haloga Warncke (northern and southern Italy, the type series may not be conspecific) and A. niveata ssp. bubulca Warncke (eastern Türkiye) are also of uncertain taxonomic status. These two taxa are retained within Andrena niveata at present. Turkish populations may be distinct, and therefore Andrena niveata s. str. may potentially be endemic to Europe."
19199114,Andrena simillima,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,simillima,,,,,"Smith, 1851",""
19198777,Andrena tridentata,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,ANDRENIDAE,Andrena,tridentata,,,,,"(Kirby, 1802)","Specimens recorded for western Ukraine (Kravec 2008) and Hungary (Józan 2001) need further examination (E. Scheuchl pers. comm. 2013).There are a few specimens of A. tridentata in the collection of the Natural History Museum in Vienna. They are labelled ""Velden 28/ 6"". As there is a town called Velden in Austria, Grünwaldt, Dylewska and Osytshnjuk thought that the specimens were collected there. However, it is thought that they are from Velden/Netherlands, because this place is mentioned e.g., in van der Vecht 1928 as a place, in which bees have been collected, and it matches the European distribution range much better than Austria (E. Scheuchl pers. comm. 2013).However, given that the specimens from ""Velden"" are in the collection of Eduard Heinrich Graeffe who between 1875-1898 lived in Trieste, and who collected in this area, it seems quite likely that ""Velden"" does refer to the Austrian town of Velden am Wörthersee in Carinthia which is 100 km north of Trieste. We accept this record as plausible for Austria, especially given that A. tridentata was present historically in south-eastern Switzerland. An erroneous record from France (although corrected in Warncke 1975) has been copied by almost all subsequent authors."
18528970,Bombus cullumanus,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,APIDAE,Bombus,cullumanus,,,,,"(Kirby, 1802)","It was historically unclear whether the largely allopatric taxa apollineus, cullumanus and serrisquama were part of the same species (Yarrow 1954, Tkalců 1969, Reinig 1973, Løken 1973, Rasmont 1983, Ornosa 1984, Williams 1998, Williams et al. 2013). Despite very contrasted colour coats, these taxa do not present any consistent morphological differences. A study of their cephalic labial secretions (Rasmont et al. 2012) suggested that cullumanus, apollineus and serrisquama are conspecific, which has been confirmed genetics (Williams et al. 2013). The latter authors also suggest the conspecificity of the Asian taxa tenuifasciatus and nigrotaeniatus within Bombus cullumanus. There is no doubt today that the taxa cullumanus, apollineus, serrisquama, tenuifasciatus and nigrotaeniatus are infraspecific to Bombus cullumanus, despite their contrasted coats."
13340348,Bombus distinguendus,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,APIDAE,Bombus,distinguendus,,,,,"Morawitz, 1869","There is no debate about the taxonomic status of Bombus distinguendus as a valid species (Cameron et al. 2007, Williams et al. 2011)."
13356500,Bombus pomorum,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,APIDAE,Bombus,pomorum,,,,,"(Panzer, 1805)",""
13356677,Bombus subterraneus,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,APIDAE,Bombus,subterraneus,,,,,"(Linnaeus, 1758)",""
13305504,Colletes floralis,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,COLLETIDAE,Colletes,floralis,,,,,"Eversmann, 1852",""
13305635,Colletes fodiens,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,COLLETIDAE,Colletes,fodiens,,,,,"(Fourcroy, 1785)",""
19199707,Dufourea halictula,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,HALICTIDAE,Dufourea,halictula,,,,,"(Nylander, 1852)",""
19199789,Dufourea minuta,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,HALICTIDAE,Dufourea,minuta,,,,,"Lepeletier, 1841",""
19199726,Nomada obtusifrons,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,APIDAE,Nomada,obtusifrons,,,,,"Nylander, 1848",""
19198581,Lasioglossum angusticeps,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,HALICTIDAE,Lasioglossum,angusticeps,,,,,"(Perkins, 1895)",""
19199644,Lasioglossum laeve,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,HALICTIDAE,Lasioglossum,laeve,,,,,"(Kirby, 1802)",""
19198401,Rophites quinquespinosus,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,HALICTIDAE,Rophites,quinquespinosus,,,,,"Spinola, 1808",""
19199307,Sphecodes rubicundus,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,HALICTIDAE,Sphecodes,rubicundus,,,,,"Hagens, 1875",""
19199737,Sphecodes scabricollis,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,HALICTIDAE,Sphecodes,scabricollis,,,,,"Wesmael, 1835",""
19198734,Sphecodes spinulosus,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,HALICTIDAE,Sphecodes,spinulosus,,,,,"Hagens, 1875",""
13323965,Melitta dimidiata,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,MELITTIDAE,Melitta,dimidiata,,,,,"Morawitz, 1876",""
13324633,Melitta tricincta,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,MELITTIDAE,Melitta,tricincta,,,,,"Kirby, 1802",""
19199440,Nomada baccata,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,APIDAE,Nomada,baccata,,,,,"Smith, 1844",""
19198963,Nomada errans,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,APIDAE,Nomada,errans,,,,,"Lepeletier, 1841",""
19199076,Nomada argentata,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,APIDAE,Nomada,argentata,,,,,"Herrich-Schäffer, 1839",""
13306686,Colletes halophilus,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,COLLETIDAE,Colletes,halophilus,,,,,"Verhoeff, 1944",""
12419,Lutra lutra,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,lutra,,,,,"(Linnaeus, 1758)","Twelve subspecies were recognised by Hung and Law (2016):Lutra lutra angustifrons in North Africa;Lutra lutra aurobrunnea in Garhwal Himalayas in northern India and higher altitudes in Nepal;Lutra lutra barang in southeast Asia (Thailand, Viet Nam, Indonesia and Sumatra);Lutra lutra chinensis in southern China and Taiwan;Lutra lutra hainana in Hainan Island, China;Lutra lutra kutab in northern India (Kashmir);Lutra lutra lutra is the most widely distributed, spanning from Portugal to South Korea;Lutra lutra meridionalis in from Georgia through Armenia, Azerbaijan and IranLutra lutra monticola in northern India (Punjab, Kumaon, Himachal Pradesh, Sikkim and Assam) Nepal, Bhutan and Myanmar;Lutra lutra nair in southern India and Sri Lanka;Lutra lutra seistanica in Afghanistan, Eastern Iran, Kazakhstan, Uzbekistan, and Turkmenistan; The extinct Japanese subspecies, Lutra lutra whiteleyi, was considered a distinct species (L. nippon) by Suzuki et al. (1996)."
2553,Barbastella barbastellus,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Barbastella,barbastellus,,,,,"(Schreber, 1774)","The genus comprises two Palaearctic species with little overlap in range. The population from the Canaries is at present regarded as endemic subspecies B. barbastellus guanchae (Trujillo et al. 2002, Juste et al. 2003)."
14123,Myotis bechsteinii,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Myotis,bechsteinii,,,,,"(Kuhl, 1817)","Monotypic form, without taxonomic complexities (Baagøe 2001)."
34731,Sorbus anglica,PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,ROSALES,ROSACEAE,Sorbus,anglica,,,,,Hedl.,This is an apomictic hybrid. Treated by some as a synonym of Sorbus mougeotii Soy-Willem. &amp; Godr.
8010,Erignathus barbatus,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Erignathus,barbatus,,,,,"(Erxleben, 1777)","Rice (1998) listed two subspecies of Bearded Seals, Erignathus barbatus nauticus in the Pacific Arctic and peripheral seas and E. b. barbatus in the Atlantic Ocean and peripheral seas. This subspecies distinction has been confirmed by genetics studies (Davis et al. 2008). The ranges of the two subspecies are thought to be divided near the central Canadian Arctic in the west and the Laptev Sea in the east, with the Atlantic subspecies occurring from the central Canadian Arctic east to the central Eurasian Arctic and the Pacific subspecies occurring from the Laptev Sea east to the central Canadian Arctic, including animals in the Sea of Okhotsk (Rice 1998). Geographical variation in the calls of Bearded Seals across their range, suggests further population substructure (Risch et al. 2007) and recent whole genome sequencing and SNP analyses confirm that such additional structuring of bearded seals populations does exist (McCarthy et al. 2025). The Pacific subspecies is more homogeneous than the Atlantic subspecies, with only the Okhotsk Sea population standing out from the rest of the Beringia population in the North Pacific Arctic. Within the Atlantic there is stronger population structure with clear separation of the northwest and northeast Atlantic. Additionally, there is a discrete population in Northwest Greenland that is different from West Greenland and Canada. Bearded seals in the Svalbard Archipelago are similar to South and East Greenland.Information is lacking for Frans Josef Land and much of the North Atlantic and Central Arctic Russian territories."
161729,Dipturus nidarosiensis,ANIMALIA,CHORDATA,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Dipturus,nidarosiensis,,,,,"(Storm, 1881)","Dipturus nidarosiensis may be a composite species with a small and large morphotype similar to that seen in Dipturus batis-complex (Iglésias et al. 2010) and Dipturus oxyrinchus-complex. Taxonomic resolution and further genetic research is recommended to comprehensively understand the presence of Dipturus nidarosiensis across its distribution (Ebert and Stehmann 2013, Serena et al. 2020). "
214696589,Triturus carnifex,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Triturus,carnifex,,,,,"(Laurenti, 1768)","Some of the subpopulations north of the Alps, in Austria and Germany, show degrees of hybridization with Triturus cristatus and with T. dobrogicus (Mačát et al. 2019, Wielstra et al. 2021). Triturus carnifex is not included in the German list as all subpopulations there are considered hybrids (Fahrbach et al 2021).The exact ranges of members of the Triturus cristatus superspecies are unclear in the central Balkans. The former subspecies macedonicus has been split off as a separate species following Arntzen et al. (2007)."
